id,t,x,y,v,e,e1,t_local,state,ramp_direction,sp_start_time,sp_end_time,sp_start_displacement,sp_end_displacement,sp_duration,qp_start_time,qp_end_time,qp_start_displacement,qp_end_displacement,qp_duration,chain_id,expected_sp_ramp_direction,expected_qp_ramp_direction,expected_qp_peak_velocity,expected_sp_end_peak_type,expected_qp_end_peak_type,expected_sp_end_bound,result_id,result_chain_id,is_sp,is_qp
0,0,0.49541737051571116,0.641296132405599,0.09669254134323321,1,1,0,SEARCH_SP,INDETERMINATE,0,0,0,0,0,0,0,0,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,-1,-1,false,false
1,0.016954421997070312,0.4970567366656135,0.6416821797688802,0.07210913477163061,1,1,0.016954421997070312,SEARCH_SP,UPWARD,0.016954421997070312,0,0.4970567366656135,0,0,0,0,0,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,-1,-1,false,false
2,0.0359039306640625,0.49800637189079733,0.6424999660915799,0.059299185689109066,1,1,0.0359039306640625,SEARCH_SP,UPWARD,0.016954421997070312,0.0359039306640625,0.4970567366656135,0.49800637189079733,0.018949508666992188,0.0359039306640625,0,0.49800637189079733,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,0,2,true,false
3,0.056847333908081055,0.4994223538567038,0.6428107367621527,0.07668587384865863,1,1,0.056847333908081055,SEARCH_SP,UPWARD,0.016954421997070312,0.056847333908081055,0.4970567366656135,0.4994223538567038,0.03989291191101074,0.056847333908081055,0,0.4994223538567038,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,0,2,true,false
4,0.07779169082641602,0.5012185713824104,0.6428190443250867,0.0954937561125839,1,1,0.07779169082641602,SEARCH_SP,UPWARD,0.016954421997070312,0.07779169082641602,0.4970567366656135,0.5012185713824104,0.0608372688293457,0.07779169082641602,0,0.5012185713824104,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,0,2,true,false
5,0.0967409610748291,0.5032319461598116,0.6428474991409867,0.10888163504900157,1,1,0.0967409610748291,SEARCH_SP,UPWARD,0.016954421997070312,0.0967409610748291,0.4970567366656135,0.5032319461598116,0.07978653907775879,0.0967409610748291,0,0.5032319461598116,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,0,2,true,false
6,0.11668753623962402,0.5054536146276137,0.6429470486111111,0.05762824361893082,1,1,0.11668753623962402,SEARCH_SP,UPWARD,0.016954421997070312,0.11668753623962402,0.4970567366656135,0.5054536146276137,0.09973311424255371,0.11668753623962402,0,0.5054536146276137,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,0,2,true,false
7,0.13663411140441895,0.5055309183457318,0.6431616041395399,0.03541842736951297,1,1,0.13663411140441895,IN_SP,UPWARD,0.016954421997070312,0.11668753623962402,0.4970567366656135,0.5054536146276137,0.11967968940734863,0.11668753623962402,0,0.5054536146276137,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,0,2,true,false
8,0.15658068656921387,0.5068665672751034,0.6432466295030381,0.05636756186847255,1,1,0.15658068656921387,IN_SP,UPWARD,0.016954421997070312,0.15658068656921387,0.4970567366656135,0.5068665672751034,0.13962626457214355,0.15658068656921387,0,0.5068665672751034,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,0,2,true,false
9,0.1795194149017334,0.5079482583438649,0.6432466295030381,0.06983643553625801,1,1,0.1795194149017334,IN_SP,UPWARD,0.016954421997070312,0.1795194149017334,0.4970567366656135,0.5079482583438649,0.16256499290466309,0.1795194149017334,0,0.5079482583438649,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,0,2,true,false
10,0.19747185707092285,0.5097222608678481,0.6432466295030381,0.06845129849276435,1,1,0.19747185707092285,IN_SP,UPWARD,0.016954421997070312,0.19747185707092285,0.4970567366656135,0.5097222608678481,0.18051743507385254,0.19747185707092285,0,0.5097222608678481,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,0,2,true,false
11,0.21642160415649414,0.510474261115579,0.6432203504774305,0.027741548551577185,1,1,0.21642160415649414,IN_SP,UPWARD,0.016954421997070312,0.21642160415649414,0.4970567366656135,0.510474261115579,0.19946718215942383,0.21642160415649414,0,0.510474261115579,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,0,2,true,false
12,0.2373654842376709,0.510828971862793,0.6431759587040654,0.0497320290733962,1,1,0.2373654842376709,IN_SP,INDETERMINATE,0.016954421997070312,0.2373654842376709,0.4970567366656135,0.510828971862793,0.22041106224060059,0.2373654842376709,0,0.510828971862793,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,0,2,true,false
13,0.2563149929046631,0.5124582402846393,0.6431663230613426,0.041887467184148944,1,1,0.2563149929046631,IN_SP,INDETERMINATE,0.016954421997070312,0.2563149929046631,0.4970567366656135,0.5124582402846393,0.23936057090759277,0.2563149929046631,0,0.5124582402846393,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,0,2,true,false
14,0.2762618064880371,0.5124582402846393,0.6431221573441117,0,1,1,0.2762618064880371,IN_SP,INDETERMINATE,0.016954421997070312,0.2762618064880371,0.4970567366656135,0.5124582402846393,0.2593073844909668,0.2762618064880371,0,0.5124582402846393,0,0,2,UPWARD,DOWNWARD,DOWNWARD,MAXIMA,MINIMA,UPPER,0,2,true,false
